SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID
22025,1630700,0022501051,"Mar 25, 2026",ATL @ DET,W,43,8,14,0.571,0,1,0.0,0,0,0.0,8,5,13,4,2,1,4,3,16,-11,1,1630700
22025,1630700,0022501037,"Mar 23, 2026",ATL vs. MEM,W,24,5,8,0.625,2,3,0.667,0,0,0.0,1,4,5,4,1,1,1,2,12,27,1,1630700
22025,1630700,0022501026,"Mar 21, 2026",ATL vs. GSW,W,32,12,17,0.706,2,5,0.4,2,2,1.0,2,5,7,6,4,0,1,0,28,35,1,1630700
22025,1630700,0022501018,"Mar 20, 2026",ATL @ HOU,L,25,1,5,0.2,0,0,0.0,1,2,0.5,0,3,3,1,2,0,2,1,3,-14,1,1630700
22025,1630700,0022501006,"Mar 18, 2026",ATL @ DAL,W,32,9,13,0.692,0,0,0.0,1,1,1.0,4,2,6,4,2,0,2,2,19,10,1,1630700
22025,1630700,0022500983,"Mar 16, 2026",ATL vs. ORL,W,36,6,9,0.667,0,1,0.0,3,5,0.6,6,6,12,3,1,1,2,3,15,7,1,1630700
22025,1630700,0022500970,"Mar 14, 2026",ATL vs. MIL,W,29,4,8,0.5,0,1,0.0,0,0,0.0,4,3,7,4,3,0,1,3,8,14,1,1630700
22025,1630700,0022500939,"Mar 10, 2026",ATL vs. DAL,W,36,6,11,0.545,0,2,0.0,2,2,1.0,2,5,7,10,3,0,0,1,14,20,1,1630700
22025,1630700,0022500917,"Mar 07, 2026",ATL vs. PHI,W,35,7,10,0.7,1,2,0.5,0,0,0.0,3,6,9,4,2,0,2,0,15,14,1,1630700
22025,1630700,0022500897,"Mar 04, 2026",ATL @ MIL,W,34,7,10,0.7,0,1,0.0,0,0,0.0,4,6,10,3,0,3,0,2,14,21,1,1630700
22025,1630700,0022500873,"Mar 01, 2026",ATL vs. POR,W,26,6,9,0.667,0,1,0.0,0,0,0.0,2,4,6,7,2,0,0,2,12,13,1,1630700
22025,1630700,0022500850,"Feb 26, 2026",ATL vs. WAS,W,33,6,9,0.667,1,3,0.333,0,0,0.0,0,4,4,11,5,1,2,1,13,28,1,1630700
22025,1630700,0022500832,"Feb 24, 2026",ATL vs. WAS,W,24,3,7,0.429,0,2,0.0,0,0,0.0,3,5,8,7,3,0,0,2,6,28,1,1630700
22025,1630700,0022500818,"Feb 22, 2026",ATL vs. BKN,W,33,3,8,0.375,0,2,0.0,1,2,0.5,3,7,10,8,3,0,0,2,7,11,1,1630700
22025,1630700,0022500805,"Feb 20, 2026",ATL vs. MIA,L,29,2,7,0.286,0,1,0.0,0,1,0.0,3,4,7,3,2,0,2,3,4,-17,1,1630700
22025,1630700,0022500794,"Feb 19, 2026",ATL @ PHI,W,37,7,12,0.583,0,2,0.0,1,3,0.333,1,6,7,2,1,0,2,3,15,6,1,1630700
22025,1630700,0022500775,"Feb 11, 2026",ATL @ CHA,L,25,9,12,0.75,0,1,0.0,3,4,0.75,1,2,3,4,0,0,2,2,21,-10,1,1630700
22025,1630700,0022500751,"Feb 07, 2026",ATL vs. CHA,L,31,5,13,0.385,0,1,0.0,1,1,1.0,3,3,6,3,2,0,1,1,11,-17,1,1630700
22025,1630700,0022500735,"Feb 05, 2026",ATL vs. UTA,W,35,5,12,0.417,1,2,0.5,0,2,0.0,3,3,6,6,0,0,1,2,11,9,1,1630700
22025,1630700,0022500720,"Feb 03, 2026",ATL @ MIA,W,22,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,5,1,0,1,2,2,0,1,1630700
22025,1630700,0022500698,"Jan 31, 2026",ATL @ IND,L,29,4,7,0.571,0,0,0.0,0,0,0.0,3,5,8,7,2,0,2,4,8,5,1,1630700
22025,1630700,0022500682,"Jan 29, 2026",ATL vs. HOU,L,31,2,12,0.167,0,3,0.0,0,0,0.0,4,2,6,7,3,0,1,2,4,2,1,1630700
22025,1630700,0022500673,"Jan 28, 2026",ATL @ BOS,W,35,7,11,0.636,1,1,1.0,0,0,0.0,2,4,6,9,5,1,1,2,15,9,1,1630700
22025,1630700,0022500659,"Jan 26, 2026",ATL vs. IND,W,35,10,15,0.667,1,3,0.333,1,2,0.5,1,4,5,9,1,1,1,2,22,2,1,1630700
22025,1630700,0022500636,"Jan 23, 2026",ATL vs. PHX,W,37,4,6,0.667,0,0,0.0,0,0,0.0,4,4,8,4,0,0,1,1,8,22,1,1630700
22025,1630700,0022500623,"Jan 21, 2026",ATL @ MEM,W,35,1,9,0.111,0,0,0.0,1,2,0.5,3,4,7,8,0,0,1,2,3,-2,1,1630700
22025,1630700,0022500014,"Jan 19, 2026",ATL vs. MIL,L,30,8,16,0.5,0,2,0.0,1,1,1.0,3,6,9,10,3,1,2,5,17,0,1,1630700
22025,1630700,0022500585,"Jan 15, 2026",ATL @ POR,L,33,5,9,0.556,0,0,0.0,0,0,0.0,0,5,5,1,1,0,1,1,10,-13,1,1630700
22025,1630700,0022500569,"Jan 13, 2026",ATL @ LAL,L,33,4,6,0.667,0,0,0.0,0,0,0.0,5,3,8,5,2,0,0,1,8,-9,1,1630700
22025,1630700,0022500556,"Jan 11, 2026",ATL @ GSW,W,31,5,8,0.625,0,0,0.0,1,2,0.5,2,5,7,9,0,1,3,4,11,8,1,1630700
22025,1630700,0022500537,"Jan 09, 2026",ATL @ DEN,W,36,8,14,0.571,0,2,0.0,1,2,0.5,1,10,11,10,4,0,1,0,17,25,1,1630700
22025,1630700,0022500519,"Jan 07, 2026",ATL vs. NOP,W,35,6,11,0.545,0,1,0.0,1,1,1.0,2,6,8,8,3,1,2,3,13,9,1,1630700
22025,1630700,0022500504,"Jan 05, 2026",ATL @ TOR,L,39,4,13,0.308,0,2,0.0,3,4,0.75,1,5,6,3,0,0,2,4,11,-24,1,1630700
22025,1630700,0022500488,"Jan 03, 2026",ATL @ TOR,L,34,9,13,0.692,0,1,0.0,2,2,1.0,1,4,5,12,2,2,1,3,20,-5,1,1630700
22025,1630700,0022500479,"Jan 02, 2026",ATL @ NYK,W,38,5,8,0.625,0,1,0.0,1,2,0.5,1,5,6,8,2,0,2,3,11,5,1,1630700
22025,1630700,0022500463,"Dec 31, 2025",ATL vs. MIN,W,28,5,8,0.625,0,0,0.0,1,3,0.333,4,4,8,9,2,2,1,2,11,16,1,1630700
22025,1630700,0022500455,"Dec 29, 2025",ATL @ OKC,L,35,6,13,0.462,0,1,0.0,1,1,1.0,2,4,6,7,1,2,3,0,13,-20,1,1630700
22025,1630700,0022500435,"Dec 27, 2025",ATL vs. NYK,L,39,5,8,0.625,0,1,0.0,3,4,0.75,4,4,8,9,2,0,3,1,13,1,1,1630700
22025,1630700,0022500423,"Dec 26, 2025",ATL vs. MIA,L,36,4,6,0.667,0,1,0.0,0,0,0.0,1,5,6,3,2,0,3,1,8,-14,1,1630700
22025,1630700,0022500396,"Dec 21, 2025",ATL vs. CHI,L,39,3,9,0.333,0,1,0.0,2,4,0.5,1,8,9,9,2,0,1,1,8,-11,1,1630700
22025,1630700,0022500383,"Dec 19, 2025",ATL vs. SAS,L,26,5,14,0.357,0,5,0.0,1,2,0.5,1,5,6,3,0,0,1,0,11,-13,1,1630700
22025,1630700,0022500371,"Dec 18, 2025",ATL @ CHA,L,32,6,12,0.5,0,2,0.0,2,4,0.5,2,1,3,6,1,0,2,1,14,-13,1,1630700
22025,1630700,0022501217,"Dec 14, 2025",ATL vs. PHI,W,39,13,19,0.684,1,2,0.5,0,2,0.0,5,5,10,4,1,2,3,2,27,5,1,1630700
22025,1630700,0022501210,"Dec 12, 2025",ATL @ DET,L,34,6,10,0.6,0,1,0.0,6,8,0.75,3,7,10,5,1,1,3,1,18,-24,1,1630700
22025,1630700,0022500351,"Dec 06, 2025",ATL @ WAS,W,36,4,16,0.25,0,5,0.0,4,4,1.0,3,3,6,3,0,0,2,1,12,13,1,1630700
22025,1630700,0022500340,"Dec 05, 2025",ATL vs. DEN,L,34,7,14,0.5,1,3,0.333,0,0,0.0,2,1,3,8,2,0,3,4,15,4,1,1630700
22025,1630700,0022500327,"Dec 03, 2025",ATL vs. LAC,L,35,6,13,0.462,0,2,0.0,3,3,1.0,1,2,3,2,2,0,3,2,15,-24,1,1630700
22025,1630700,0022500309,"Dec 01, 2025",ATL @ DET,L,37,5,14,0.357,0,2,0.0,0,1,0.0,1,4,5,5,4,0,1,2,10,8,1,1630700
22025,1630700,0022500304,"Nov 30, 2025",ATL @ PHI,W,44,8,14,0.571,0,3,0.0,1,3,0.333,4,5,9,8,2,0,4,4,17,-4,1,1630700
22025,1630700,0022500069,"Nov 28, 2025",ATL vs. CLE,W,37,5,8,0.625,0,0,0.0,0,2,0.0,2,6,8,9,3,0,2,2,10,10,1,1630700
22025,1630700,0022500057,"Nov 25, 2025",ATL @ WAS,L,32,5,11,0.455,1,3,0.333,0,0,0.0,4,5,9,7,0,0,3,1,11,-23,1,1630700
22025,1630700,0022500276,"Nov 23, 2025",ATL vs. CHA,W,36,10,17,0.588,1,4,0.25,1,1,1.0,4,5,9,6,2,0,2,4,22,5,1,1630700
22025,1630700,0022500270,"Nov 22, 2025",ATL @ NOP,W,31,6,15,0.4,0,4,0.0,2,2,1.0,5,3,8,4,1,1,1,3,14,13,1,1630700
22025,1630700,0022500267,"Nov 20, 2025",ATL @ SAS,L,31,4,8,0.5,0,2,0.0,0,1,0.0,1,5,6,5,3,0,5,3,8,-2,1,1630700
22025,1630700,0022500251,"Nov 18, 2025",ATL vs. DET,L,38,6,9,0.667,0,0,0.0,0,0,0.0,4,5,9,6,3,1,3,1,12,4,1,1630700
22025,1630700,0022500239,"Nov 16, 2025",ATL @ PHX,W,37,5,6,0.833,0,1,0.0,1,1,1.0,4,3,7,12,3,0,4,4,11,11,1,1630700
22025,1630700,0022500227,"Nov 13, 2025",ATL @ UTA,W,27,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,3,1,0,0,4,2,0,1,1630700
22025,1630700,0022500223,"Nov 12, 2025",ATL @ SAC,W,27,2,9,0.222,0,2,0.0,1,2,0.5,1,5,6,7,2,0,2,0,5,38,1,1630700
22025,1630700,0022500206,"Nov 10, 2025",ATL @ LAC,W,39,3,9,0.333,0,2,0.0,0,0,0.0,1,2,3,8,3,1,4,3,6,0,1,1630700
22025,1630700,0022500185,"Nov 08, 2025",ATL vs. LAL,W,36,5,8,0.625,0,0,0.0,0,0,0.0,2,6,8,13,1,0,2,2,10,16,1,1630700
22025,1630700,0022500030,"Nov 07, 2025",ATL vs. TOR,L,35,2,10,0.2,1,3,0.333,2,2,1.0,5,3,8,8,2,1,2,2,7,-3,1,1630700
22025,1630700,0022500166,"Nov 04, 2025",ATL vs. ORL,W,35,8,9,0.889,1,1,1.0,1,2,0.5,1,5,6,6,2,0,3,1,18,25,1,1630700
22025,1630700,0022500151,"Nov 02, 2025",ATL @ CLE,L,36,8,12,0.667,0,1,0.0,2,4,0.5,1,3,4,3,4,1,2,1,18,-7,1,1630700
22025,1630700,0022500020,"Oct 31, 2025",ATL @ IND,W,38,8,13,0.615,0,0,0.0,2,2,1.0,2,7,9,6,3,0,1,2,18,13,1,1630700
22025,1630700,0022500130,"Oct 29, 2025",ATL @ BKN,W,35,3,10,0.3,0,1,0.0,1,2,0.5,0,4,4,6,3,1,1,2,7,-5,1,1630700
22025,1630700,0022500115,"Oct 27, 2025",ATL @ CHI,L,34,1,8,0.125,0,0,0.0,0,0,0.0,2,5,7,2,3,0,1,4,2,-15,1,1630700
22025,1630700,0022500101,"Oct 25, 2025",ATL vs. OKC,L,27,2,6,0.333,1,1,1.0,3,4,0.75,1,3,4,1,1,1,2,2,8,-12,1,1630700
22025,1630700,0022500090,"Oct 24, 2025",ATL @ ORL,W,32,3,7,0.429,0,0,0.0,0,2,0.0,0,9,9,4,2,1,2,4,6,10,1,1630700
22025,1630700,0022500082,"Oct 22, 2025",ATL vs. TOR,L,23,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,2,2,0,3,5,4,-3,1,1630700
22025,1629638,0022501173,"Apr 10, 2026",ATL vs. CLE,W,32,7,13,0.538,3,8,0.375,1,1,1.0,1,0,1,1,2,1,0,3,18,29,1,1629638
22025,1629638,0022501158,"Apr 08, 2026",ATL @ CLE,L,39,10,19,0.526,4,9,0.444,1,1,1.0,0,4,4,2,2,0,4,3,25,-13,1,1629638
22025,1629638,0022501143,"Apr 06, 2026",ATL vs. NYK,L,39,12,19,0.632,7,11,0.636,5,5,1.0,1,1,2,3,0,1,2,1,36,-4,1,1629638
22025,1629638,0022501122,"Apr 03, 2026",ATL @ BKN,W,34,8,16,0.5,4,9,0.444,1,1,1.0,0,4,4,3,0,3,4,2,21,21,1,1629638
22025,1629638,0022501107,"Apr 01, 2026",ATL @ ORL,W,33,11,16,0.688,5,9,0.556,5,6,0.833,0,4,4,1,3,1,3,3,32,28,1,1629638
22025,1629638,0022501092,"Mar 30, 2026",ATL vs. BOS,W,35,6,16,0.375,3,8,0.375,2,3,0.667,2,2,4,6,0,0,1,3,17,1,1,1629638
22025,1629638,0022501078,"Mar 28, 2026",ATL vs. SAC,W,36,7,14,0.5,4,9,0.444,9,9,1.0,1,4,5,8,4,0,2,1,27,25,1,1629638
22025,1629638,0022501067,"Mar 27, 2026",ATL @ BOS,L,38,6,13,0.462,2,5,0.4,6,7,0.857,0,4,4,5,2,0,0,4,20,-8,1,1629638
22025,1629638,0022501051,"Mar 25, 2026",ATL @ DET,W,40,9,18,0.5,3,10,0.3,0,0,0.0,2,2,4,3,0,0,1,1,21,0,1,1629638
22025,1629638,0022501037,"Mar 23, 2026",ATL vs. MEM,W,26,8,11,0.727,4,6,0.667,6,6,1.0,1,1,2,6,1,0,0,3,26,29,1,1629638
22025,1629638,0022501026,"Mar 21, 2026",ATL vs. GSW,W,27,4,9,0.444,2,6,0.333,7,7,1.0,0,2,2,1,2,0,1,3,17,24,1,1629638
22025,1629638,0022501018,"Mar 20, 2026",ATL @ HOU,L,27,6,12,0.5,1,3,0.333,8,9,0.889,2,2,4,4,1,0,3,2,21,-14,1,1629638
22025,1629638,0022501006,"Mar 18, 2026",ATL @ DAL,W,30,8,14,0.571,4,5,0.8,2,2,1.0,1,0,1,2,2,1,0,2,22,19,1,1629638
22025,1629638,0022500983,"Mar 16, 2026",ATL vs. ORL,W,37,12,21,0.571,9,14,0.643,8,9,0.889,3,4,7,5,2,0,3,1,41,27,1,1629638
22025,1629638,0022500970,"Mar 14, 2026",ATL vs. MIL,W,34,7,14,0.5,3,7,0.429,3,3,1.0,1,2,3,1,3,1,2,5,20,24,1,1629638
22025,1629638,0022500956,"Mar 12, 2026",ATL vs. BKN,W,36,5,13,0.385,2,8,0.25,6,6,1.0,0,2,2,2,3,0,2,1,18,9,1,1629638
22025,1629638,0022500939,"Mar 10, 2026",ATL vs. DAL,W,37,12,19,0.632,5,8,0.625,0,0,0.0,0,2,2,3,2,1,4,3,29,19,1,1629638
22025,1629638,0022500917,"Mar 07, 2026",ATL vs. PHI,W,36,8,15,0.533,4,9,0.444,4,4,1.0,1,1,2,6,1,0,4,3,24,11,1,1629638
22025,1629638,0022500897,"Mar 04, 2026",ATL @ MIL,W,32,9,14,0.643,5,9,0.556,0,0,0.0,0,1,1,2,1,0,3,2,23,19,1,1629638
22025,1629638,0022500873,"Mar 01, 2026",ATL vs. POR,W,28,5,9,0.556,1,4,0.25,4,4,1.0,2,1,3,4,1,0,2,3,15,16,1,1629638
22025,1629638,0022500832,"Feb 24, 2026",ATL vs. WAS,W,25,4,10,0.4,3,7,0.429,5,5,1.0,0,3,3,5,2,0,2,2,16,19,1,1629638
22025,1629638,0022500818,"Feb 22, 2026",ATL vs. BKN,W,35,4,12,0.333,3,9,0.333,6,6,1.0,2,1,3,6,2,0,1,1,17,29,1,1629638
22025,1629638,0022500805,"Feb 20, 2026",ATL vs. MIA,L,37,8,17,0.471,4,9,0.444,0,0,0.0,0,3,3,3,0,0,4,2,20,-25,1,1629638
22025,1629638,0022500794,"Feb 19, 2026",ATL @ PHI,W,33,4,11,0.364,2,7,0.286,4,5,0.8,0,3,3,4,3,0,4,1,14,0,1,1629638
22025,1629638,0022500775,"Feb 11, 2026",ATL @ CHA,L,40,2,13,0.154,1,7,0.143,5,5,1.0,0,3,3,4,1,2,3,4,10,8,1,1629638
22025,1629638,0022500765,"Feb 09, 2026",ATL @ MIN,L,35,9,19,0.474,4,9,0.444,1,1,1.0,2,10,12,5,2,0,6,5,23,-18,1,1629638
22025,1629638,0022500751,"Feb 07, 2026",ATL vs. CHA,L,38,3,15,0.2,2,8,0.25,5,5,1.0,0,2,2,10,1,1,1,4,13,13,1,1629638
22025,1629638,0022500735,"Feb 05, 2026",ATL vs. UTA,W,34,9,15,0.6,0,3,0.0,5,5,1.0,1,1,2,5,2,0,0,0,23,10,1,1629638
22025,1629638,0022500720,"Feb 03, 2026",ATL @ MIA,W,31,8,21,0.381,3,12,0.25,0,0,0.0,1,4,5,7,1,0,0,2,19,1,1,1629638
22025,1629638,0022500698,"Jan 31, 2026",ATL @ IND,L,35,7,17,0.412,3,7,0.429,4,6,0.667,1,2,3,5,1,1,0,3,21,-1,1,1629638
22025,1629638,0022500682,"Jan 29, 2026",ATL vs. HOU,L,35,6,16,0.375,3,8,0.375,5,5,1.0,0,5,5,1,0,0,3,2,20,-26,1,1629638
22025,1629638,0022500673,"Jan 28, 2026",ATL @ BOS,W,31,7,15,0.467,5,12,0.417,2,2,1.0,0,1,1,3,3,0,2,2,21,15,1,1629638
22025,1629638,0022500659,"Jan 26, 2026",ATL vs. IND,W,34,5,13,0.385,5,10,0.5,6,6,1.0,0,3,3,3,3,1,4,3,21,10,1,1629638
22025,1629638,0022500636,"Jan 23, 2026",ATL vs. PHX,W,33,4,12,0.333,2,5,0.4,3,3,1.0,0,0,0,3,2,1,5,2,13,1,1,1629638
22025,1629638,0022500623,"Jan 21, 2026",ATL @ MEM,W,33,3,11,0.273,2,9,0.222,3,3,1.0,1,1,2,4,1,2,2,2,11,1,1,1629638
22025,1629638,0022500014,"Jan 19, 2026",ATL vs. MIL,L,39,9,20,0.45,7,16,0.438,7,7,1.0,0,6,6,6,1,1,0,1,32,-1,1,1629638
22025,1629638,0022500594,"Jan 17, 2026",ATL vs. BOS,L,29,6,16,0.375,4,9,0.444,2,2,1.0,0,2,2,6,1,1,0,0,18,-35,1,1629638
22025,1629638,0022500585,"Jan 15, 2026",ATL @ POR,L,29,2,6,0.333,2,4,0.5,5,6,0.833,2,4,6,7,1,0,3,3,11,-4,1,1629638
22025,1629638,0022500569,"Jan 13, 2026",ATL @ LAL,L,33,10,16,0.625,5,9,0.556,1,1,1.0,0,4,4,3,0,0,0,3,26,-37,1,1629638
22025,1629638,0022500556,"Jan 11, 2026",ATL @ GSW,W,34,9,18,0.5,3,7,0.429,3,3,1.0,0,2,2,2,3,0,1,2,24,9,1,1629638
22025,1629638,0022500537,"Jan 09, 2026",ATL @ DEN,W,33,9,21,0.429,3,11,0.273,1,1,1.0,0,8,8,3,2,0,1,1,22,9,1,1629638
22025,1629638,0022500519,"Jan 07, 2026",ATL vs. NOP,W,34,6,18,0.333,2,12,0.167,3,3,1.0,1,5,6,6,3,2,1,3,17,16,1,1629638
22025,1629638,0022500504,"Jan 05, 2026",ATL @ TOR,L,34,4,14,0.286,2,6,0.333,4,4,1.0,0,5,5,4,0,0,3,1,14,-8,1,1629638
22025,1629638,0022500488,"Jan 03, 2026",ATL @ TOR,L,36,10,19,0.526,6,11,0.545,5,5,1.0,0,4,4,3,2,0,6,1,31,-16,1,1629638
22025,1629638,0022500479,"Jan 02, 2026",ATL @ NYK,W,34,9,20,0.45,3,10,0.3,2,4,0.5,0,4,4,3,2,0,1,2,23,8,1,1629638
22025,1629638,0022500463,"Dec 31, 2025",ATL vs. MIN,W,31,4,12,0.333,3,7,0.429,0,0,0.0,0,0,0,3,0,0,2,2,11,11,1,1629638
22025,1629638,0022500455,"Dec 29, 2025",ATL @ OKC,L,40,11,24,0.458,6,14,0.429,2,3,0.667,0,4,4,5,2,1,1,3,30,-2,1,1629638
22025,1629638,0022500435,"Dec 27, 2025",ATL vs. NYK,L,30,8,18,0.444,5,12,0.417,4,4,1.0,0,0,0,1,1,0,0,1,25,4,1,1629638
22025,1629638,0022500423,"Dec 26, 2025",ATL vs. MIA,L,32,6,14,0.429,2,5,0.4,1,1,1.0,0,4,4,3,1,1,2,1,15,-6,1,1629638
22025,1629638,0022500411,"Dec 23, 2025",ATL vs. CHI,L,34,9,19,0.474,2,8,0.25,1,2,0.5,0,1,1,2,2,0,0,1,21,-20,1,1629638
22025,1629638,0022500396,"Dec 21, 2025",ATL vs. CHI,L,29,3,12,0.25,1,6,0.167,2,3,0.667,0,1,1,2,1,2,3,5,9,7,1,1629638
22025,1629638,0022500383,"Dec 19, 2025",ATL vs. SAS,L,33,7,18,0.389,2,10,0.2,7,9,0.778,1,1,2,4,0,0,3,1,23,-27,1,1629638
22025,1629638,0022500371,"Dec 18, 2025",ATL @ CHA,L,34,11,18,0.611,4,9,0.444,2,2,1.0,1,7,8,2,0,0,3,2,28,23,1,1629638
22025,1629638,0022501217,"Dec 14, 2025",ATL vs. PHI,W,34,3,18,0.167,2,5,0.4,4,4,1.0,2,5,7,6,1,0,2,3,12,9,1,1629638
22025,1629638,0022501210,"Dec 12, 2025",ATL @ DET,L,31,6,14,0.429,4,10,0.4,6,6,1.0,0,2,2,0,0,0,2,3,22,-21,1,1629638
22025,1629638,0022500351,"Dec 06, 2025",ATL @ WAS,W,32,7,15,0.467,3,10,0.3,0,0,0.0,2,2,4,4,3,0,3,3,17,2,1,1629638
22025,1629638,0022500340,"Dec 05, 2025",ATL vs. DEN,L,34,10,17,0.588,5,9,0.556,5,5,1.0,2,3,5,1,0,0,1,3,30,0,1,1629638
22025,1629638,0022500327,"Dec 03, 2025",ATL vs. LAC,L,31,7,18,0.389,2,7,0.286,5,7,0.714,1,4,5,3,1,0,1,2,21,-17,1,1629638
22025,1629638,0022500309,"Dec 01, 2025",ATL @ DET,L,35,10,19,0.526,6,10,0.6,0,0,0.0,0,3,3,1,2,0,2,1,26,4,1,1629638
22025,1629638,0022500304,"Nov 30, 2025",ATL @ PHI,W,44,11,22,0.5,6,11,0.545,6,6,1.0,2,6,8,7,1,1,4,5,34,19,1,1629638
22025,1629638,0022500069,"Nov 28, 2025",ATL vs. CLE,W,35,10,22,0.455,5,13,0.385,5,5,1.0,0,3,3,1,1,1,1,2,30,18,1,1629638
22025,1629638,0022500057,"Nov 25, 2025",ATL @ WAS,L,32,3,9,0.333,2,6,0.333,0,0,0.0,0,2,2,4,0,0,3,1,8,-20,1,1629638
22025,1629638,0022500276,"Nov 23, 2025",ATL vs. CHA,W,39,8,17,0.471,3,7,0.429,4,6,0.667,2,3,5,4,1,1,1,4,23,-7,1,1629638
22025,1629638,0022500270,"Nov 22, 2025",ATL @ NOP,W,36,4,11,0.364,2,6,0.333,0,0,0.0,1,4,5,3,1,0,1,2,10,11,1,1629638
22025,1629638,0022500267,"Nov 20, 2025",ATL @ SAS,L,34,13,17,0.765,8,10,0.8,4,4,1.0,1,3,4,5,0,3,2,3,38,-7,1,1629638
22025,1629638,0022500251,"Nov 18, 2025",ATL vs. DET,L,37,9,20,0.45,1,9,0.111,5,6,0.833,0,3,3,3,0,0,0,4,24,-19,1,1629638
22025,1629638,0022500239,"Nov 16, 2025",ATL @ PHX,W,35,9,18,0.5,3,9,0.333,5,7,0.714,1,2,3,4,2,0,2,2,26,22,1,1629638
22025,1629638,0022500227,"Nov 13, 2025",ATL @ UTA,W,30,4,11,0.364,1,3,0.333,7,8,0.875,1,1,2,5,2,2,2,0,16,15,1,1629638
22025,1629638,0022500223,"Nov 12, 2025",ATL @ SAC,W,22,5,11,0.455,1,4,0.25,3,3,1.0,1,5,6,5,0,2,4,1,14,44,1,1629638
22025,1629638,0022500030,"Nov 07, 2025",ATL vs. TOR,L,30,7,14,0.5,3,6,0.5,3,4,0.75,0,2,2,3,0,0,3,3,20,-13,1,1629638
22025,1629638,0022500166,"Nov 04, 2025",ATL vs. ORL,W,32,6,11,0.545,3,5,0.6,5,6,0.833,0,1,1,2,0,1,7,4,20,5,1,1629638
22025,1629638,0022500151,"Nov 02, 2025",ATL @ CLE,L,34,3,11,0.273,0,4,0.0,10,11,0.909,0,3,3,5,0,1,5,3,16,-12,1,1629638
22025,1629638,0022500020,"Oct 31, 2025",ATL @ IND,W,32,8,14,0.571,1,5,0.2,4,5,0.8,1,2,3,3,2,0,3,1,21,17,1,1629638
22025,1629638,0022500130,"Oct 29, 2025",ATL @ BKN,W,32,7,17,0.412,2,8,0.25,2,2,1.0,0,3,3,3,2,3,1,1,18,-2,1,1629638
22025,1629638,0022500115,"Oct 27, 2025",ATL @ CHI,L,30,6,11,0.545,4,6,0.667,1,2,0.5,2,1,3,3,1,0,0,3,17,-13,1,1629638
22025,1629638,0022500101,"Oct 25, 2025",ATL vs. OKC,L,30,6,10,0.6,3,6,0.5,2,2,1.0,1,2,3,2,2,1,2,0,17,-18,1,1629638
22025,1629638,0022500090,"Oct 24, 2025",ATL @ ORL,W,31,8,18,0.444,1,10,0.1,2,2,1.0,0,1,1,4,1,0,1,0,19,-1,1,1629638
22025,1629638,0022500082,"Oct 22, 2025",ATL vs. TOR,L,28,2,15,0.133,1,5,0.2,5,6,0.833,1,3,4,4,1,1,1,2,10,-2,1,1629638
22025,1627741,0022501189,"Apr 12, 2026",ATL @ MIA,L,21,12,18,0.667,7,11,0.636,0,0,0.0,0,3,3,3,1,0,1,0,31,1,1,1627741
22025,1627741,0022501122,"Apr 03, 2026",ATL @ BKN,W,4,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,1627741
22025,1627741,0022501037,"Mar 23, 2026",ATL vs. MEM,W,7,0,1,0.0,0,1,0.0,3,3,1.0,1,1,2,1,0,0,0,1,3,4,1,1627741
22025,1627741,0022501026,"Mar 21, 2026",ATL vs. GSW,W,4,0,3,0.0,0,3,0.0,0,0,0.0,0,3,3,0,0,0,2,0,0,-7,1,1627741
22025,1627741,0022501018,"Mar 20, 2026",ATL @ HOU,L,8,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,1,0,2,0,2,9,1,1627741
22025,1627741,0022501006,"Mar 18, 2026",ATL @ DAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1,1627741
22025,1627741,0022500765,"Feb 09, 2026",ATL @ MIN,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-4,1,1627741
22025,1627741,0022500724,"Feb 03, 2026",GSW vs. PHI,L,28,4,11,0.364,0,4,0.0,1,2,0.5,0,3,3,3,3,0,2,2,9,6,1,1627741
22025,1627741,0022500696,"Jan 30, 2026",GSW vs. DET,L,17,4,10,0.4,2,7,0.286,0,2,0.0,1,3,4,2,0,0,1,2,10,1,1,1627741
22025,1627741,0022500678,"Jan 28, 2026",GSW @ UTA,W,17,5,8,0.625,3,6,0.5,0,0,0.0,0,3,3,4,0,0,1,0,13,-11,1,1627741
22025,1627741,0022500663,"Jan 26, 2026",GSW @ MIN,L,29,2,10,0.2,1,4,0.25,0,2,0.0,0,2,2,3,1,1,1,3,5,-20,1,1627741
22025,1627741,0022500644,"Jan 25, 2026",GSW @ MIN,W,17,2,5,0.4,0,3,0.0,0,0,0.0,0,2,2,0,0,1,1,2,4,11,1,1627741
